time,0_rod(payload_bars compound_GvgVz7).X,0_rod(payload_bars compound_GvgVz7).Y,0_rod(payload_bars compound_GvgVz7).Z,0_rod(payload_bars compound_GvgVz7).Euler1,0_rod(payload_bars compound_GvgVz7).Euler2,0_rod(payload_bars compound_GvgVz7).Euler3,0_rod(payload_bars compound_GvgVz7).mass,1_rod(payload_bars compound_GvgVz7).X,1_rod(payload_bars compound_GvgVz7).Y,1_rod(payload_bars compound_GvgVz7).Z,1_rod(payload_bars compound_GvgVz7).Euler1,1_rod(payload_bars compound_GvgVz7).Euler2,1_rod(payload_bars compound_GvgVz7).Euler3,1_rod(payload_bars compound_GvgVz7).mass,2_rod(payload_bars compound_GvgVz7).X,2_rod(payload_bars compound_GvgVz7).Y,2_rod(payload_bars compound_GvgVz7).Z,2_rod(payload_bars compound_GvgVz7).Euler1,2_rod(payload_bars compound_GvgVz7).Euler2,2_rod(payload_bars compound_GvgVz7).Euler3,2_rod(payload_bars compound_GvgVz7).mass,3_rod(payload_bars compound_GvgVz7).X,3_rod(payload_bars compound_GvgVz7).Y,3_rod(payload_bars compound_GvgVz7).Z,3_rod(payload_bars compound_GvgVz7).Euler1,3_rod(payload_bars compound_GvgVz7).Euler2,3_rod(payload_bars compound_GvgVz7).Euler3,3_rod(payload_bars compound_GvgVz7).mass,4_rod(sense_bar compound_GvgVz7).X,4_rod(sense_bar compound_GvgVz7).Y,4_rod(sense_bar compound_GvgVz7).Z,4_rod(sense_bar compound_GvgVz7).Euler1,4_rod(sense_bar compound_GvgVz7).Euler2,4_rod(sense_bar compound_GvgVz7).Euler3,4_rod(sense_bar compound_GvgVz7).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2424,-7.28244e-07,47.1252,0.00848996,0.000157637,9.11246e-05,6.72392e-06,0.24652,-7.28244e-07,47.1252,0.00848996,0.000157637,9.11246e-05,6.72392e-06,0.24652,-7.28244e-07,47.1252,0.00848996,0.000157637,9.11246e-05,6.72392e-06,0.24652,-7.28244e-07,47.1252,0.00848996,0.000157637,9.11246e-05,6.72392e-06,0.24652,-7.28244e-07,47.1252,0.00848996,0.000157637,9.11246e-05,6.72392e-06,0.24652,-0.729553,47.1076,0.0154105,0.00526433,0.0131074,-2.35189,0.0593527,0.754179,47.103,0.0109463,0.00467959,0.0125309,-2.3519,0.0593527,0.00815845,46.5829,-0.513627,0.0170141,0.00572961,-0.788925,0.0593527,0.016479,47.6276,0.53997,0.01508,0.00764988,-0.788939,0.0593527,0.0242314,46.5827,0.539613,-1.57383,-0.00264552,-0.0030512,0.0593527,0.000389776,47.6279,-0.513251,-1.57383,-0.00421066,-0.00304888,0.0593527,
0.2525,2.14187e-06,46.8801,0.0084888,-0.000169442,-0.000211059,-4.82199e-05,0.24652,2.14187e-06,46.8801,0.0084888,-0.000169442,-0.000211059,-4.82199e-05,0.24652,2.14187e-06,46.8801,0.0084888,-0.000169442,-0.000211059,-4.82199e-05,0.24652,2.14187e-06,46.8801,0.0084888,-0.000169442,-0.000211059,-4.82199e-05,0.24652,2.14187e-06,46.8801,0.0084888,-0.000169442,-0.000211059,-4.82199e-05,0.24652,-0.729547,46.8624,0.0154231,0.00709125,0.0149184,-2.35186,0.0593527,0.754181,46.8579,0.0109302,0.00726414,0.0150891,-2.35186,0.0593527,0.00814726,46.3378,-0.513629,0.0153155,0.00746147,-0.788938,0.0593527,0.0164684,47.3825,0.539971,0.0162979,0.006486,-0.788933,0.0593527,0.0242914,46.3376,0.539612,-1.57384,-0.00255941,-0.00304381,0.0593527,0.000332398,47.3827,-0.51324,-1.57384,-0.00197655,-0.00304624,0.0593527,
0.2626,3.73908e-06,46.625,0.00848867,-0.000151964,-0.000106112,-2.93911e-05,0.24652,3.73908e-06,46.625,0.00848867,-0.000151964,-0.000106112,-2.93911e-05,0.24652,3.73908e-06,46.625,0.00848867,-0.000151964,-0.000106112,-2.93911e-05,0.24652,3.73908e-06,46.625,0.00848867,-0.000151964,-0.000106112,-2.93911e-05,0.24652,3.73908e-06,46.625,0.00848867,-0.000151964,-0.000106112,-2.93911e-05,0.24652,-0.729547,46.6073,0.0154117,0.00617678,0.0140136,-2.35188,0.0593527,0.754183,46.6028,0.010938,0.00686344,0.0146924,-2.35187,0.0593527,0.00814528,46.0827,-0.513629,0.0148619,0.00790463,-0.788941,0.0593527,0.0164602,47.1274,0.53997,0.0172998,0.00548393,-0.788927,0.0593527,0.0242821,46.0824,0.539616,-1.57383,-0.00345922,-0.0030414,0.0593527,0.000342738,47.1276,-0.513239,-1.57383,-0.00152495,-0.00304475,0.0593527,
0.2727,1.51984e-06,46.3598,0.00848934,0.000126241,0.00016665,2.13681e-05,0.24652,1.51984e-06,46.3598,0.00848934,0.000126241,0.00016665,2.13681e-05,0.24652,1.51984e-06,46.3598,0.00848934,0.000126241,0.00016665,2.13681e-05,0.24652,1.51984e-06,46.3598,0.00848934,0.000126241,0.00016665,2.13681e-05,0.24652,1.51984e-06,46.3598,0.00848934,0.000126241,0.00016665,2.13681e-05,0.24652,-0.729552,46.3422,0.0153991,0.00423973,0.0120947,-2.3519,0.0593527,0.754182,46.3376,0.0109544,0.00421945,0.0120739,-2.3519,0.0593527,0.00815552,45.8175,-0.513628,0.0165361,0.00620497,-0.788926,0.0593527,0.0164686,46.8622,0.53997,0.016189,0.00654946,-0.788931,0.0593527,0.0242308,45.8173,0.539618,-1.57383,-0.00364383,-0.00304798,0.0593527,0.000390856,46.8625,-0.513248,-1.57383,-0.00373079,-0.00304814,0.0593527,
0.2828,-7.17504e-07,46.0847,0.00849003,0.000198777,0.000171142,2.45502e-05,0.24652,-7.17504e-07,46.0847,0.00849003,0.000198777,0.000171142,2.45502e-05,0.24652,-7.17504e-07,46.0847,0.00849003,0.000198777,0.000171142,2.45502e-05,0.24652,-7.17504e-07,46.0847,0.00849003,0.000198777,0.000171142,2.45502e-05,0.24652,-7.17504e-07,46.0847,0.00849003,0.000198777,0.000171142,2.45502e-05,0.24652,-0.729553,46.067,0.0154046,0.00489507,0.0127416,-2.3519,0.0593527,0.754179,46.0624,0.0109521,0.00429248,0.0121471,-2.3519,0.0593527,0.00815998,45.5424,-0.513626,0.0171352,0.00560031,-0.788924,0.0593527,0.0164782,46.5871,0.539969,0.0150735,0.00764734,-0.788938,0.0593527,0.0242203,45.5421,0.539614,-1.57383,-0.0027923,-0.00305013,0.0593527,0.00040055,46.5873,-0.513252,-1.57383,-0.00441041,-0.00304752,0.0593527,
0.2929,1.80057e-06,45.7995,0.00848911,-1.29781e-05,-4.87534e-05,-1.74919e-05,0.24652,1.80057e-06,45.7995,0.00848911,-1.29781e-05,-4.87534e-05,-1.74919e-05,0.24652,1.80057e-06,45.7995,0.00848911,-1.29781e-05,-4.87534e-05,-1.74919e-05,0.24652,1.80057e-06,45.7995,0.00848911,-1.29781e-05,-4.87534e-05,-1.74919e-05,0.24652,1.80057e-06,45.7995,0.00848911,-1.29781e-05,-4.87534e-05,-1.74919e-05,0.24652,-0.729549,45.7819,0.0154164,0.00688239,0.014711,-2.35187,0.0593527,0.754181,45.7773,0.0109373,0.00693189,0.0147601,-2.35187,0.0593527,0.00814914,45.2572,-0.513627,0.0155039,0.00724591,-0.788937,0.0593527,0.0164702,46.3019,0.53997,0.0160657,0.00668802,-0.788935,0.0593527,0.0242582,45.257,0.539614,-1.57384,-0.00252635,-0.00304303,0.0593527,0.000364958,46.3022,-0.513243,-1.57384,-0.00227114,-0.00304407,0.0593527,
0.303,3.91856e-06,45.5044,0.00848861,-0.000140965,-0.000126499,-3.64134e-05,0.24652,3.91856e-06,45.5044,0.00848861,-0.000140965,-0.000126499,-3.64134e-05,0.24652,3.91856e-06,45.5044,0.00848861,-0.000140965,-0.000126499,-3.64134e-05,0.24652,3.91856e-06,45.5044,0.00848861,-0.000140965,-0.000126499,-3.64134e-05,0.24652,3.91856e-06,45.5044,0.00848861,-0.000140965,-0.000126499,-3.64134e-05,0.24652,-0.729547,45.4867,0.0154148,0.00647208,0.0143064,-2.35187,0.0593527,0.754183,45.4821,0.0109349,0.00716632,0.0149923,-2.35186,0.0593527,0.00814388,44.9621,-0.513629,0.0147559,0.0080088,-0.788942,0.0593527,0.0164608,46.0067,0.53997,0.0172802,0.00550226,-0.788928,0.0593527,0.0242815,44.9618,0.539616,-1.57383,-0.00333139,-0.00304171,0.0593527,0.00034325,46.007,-0.513239,-1.57383,-0.00137405,-0.00304527,0.0593527,
0.3131,1.72415e-06,45.1992,0.00848912,-4.76057e-07,3.09884e-05,-5.56634e-06,0.24652,1.72415e-06,45.1992,0.00848912,-4.76057e-07,3.09884e-05,-5.56634e-06,0.24652,1.72415e-06,45.1992,0.00848912,-4.76057e-07,3.09884e-05,-5.56634e-06,0.24652,1.72415e-06,45.1992,0.00848912,-4.76057e-07,3.09884e-05,-5.56634e-06,0.24652,1.72415e-06,45.1992,0.00848912,-4.76057e-07,3.09884e-05,-5.56634e-06,0.24652,-0.72955,45.1815,0.0154051,0.0044789,0.0123319,-2.3519,0.0593527,0.754182,45.177,0.010948,0.00458282,0.0124341,-2.3519,0.0593527,0.0081538,44.6569,-0.513629,0.0163294,0.00643312,-0.788928,0.0593527,0.0164673,45.7016,0.539971,0.0164119,0.00635107,-0.788929,0.0593527,0.0242578,44.6567,0.539616,-1.57383,-0.00366165,-0.00304864,0.0593527,0.000364618,45.7018,-0.513246,-1.57383,-0.00341865,-0.00304974,0.0593527,
0.3232,-7.16875e-07,44.884,0.00848997,0.00015354,0.000150714,2.36357e-05,0.24652,-7.16875e-07,44.884,0.00848997,0.00015354,0.000150714,2.36357e-05,0.24652,-7.16875e-07,44.884,0.00848997,0.00015354,0.000150714,2.36357e-05,0.24652,-7.16875e-07,44.884,0.00848997,0.00015354,0.000150714,2.36357e-05,0.24652,-7.16875e-07,44.884,0.00848997,0.00015354,0.000150714,2.36357e-05,0.24652,-0.729553,44.8664,0.0154035,0.00466696,0.0125157,-2.3519,0.0593527,0.754179,44.8618,0.0109532,0.0040686,0.0119252,-2.35191,0.0593527,0.00816076,44.3417,-0.513626,0.0172227,0.0055211,-0.788923,0.0593527,0.0164773,45.3864,0.539969,0.0151154,0.00761346,-0.788938,0.0593527,0.0242284,44.3415,0.539614,-1.57383,-0.00290248,-0.00305011,0.0593527,0.000392384,45.3866,-0.513251,-1.57383,-0.00451483,-0.00304783,0.0593527,
0.3333,1.3779e-06,44.5588,0.00848936,7.9714e-05,5.4899e-05,4.5473e-06,0.24652,1.3779e-06,44.5588,0.00848936,7.9714e-05,5.4899e-05,4.5473e-06,0.24652,1.3779e-06,44.5588,0.00848936,7.9714e-05,5.4899e-05,4.5473e-06,0.24652,1.3779e-06,44.5588,0.00848936,7.9714e-05,5.4899e-05,4.5473e-06,0.24652,1.3779e-06,44.5588,0.00848936,7.9714e-05,5.4899e-05,4.5473e-06,0.24652,-0.729551,44.5412,0.0154114,0.00663282,0.0144634,-2.35187,0.0593527,0.754182,44.5366,0.0109427,0.00655827,0.0143901,-2.35187,0.0593527,0.00815119,44.0165,-0.513626,0.0157254,0.00700942,-0.788935,0.0593527,0.0164716,45.0612,0.539968,0.0158541,0.00688144,-0.788936,0.0593527,0.0242384,44.0163,0.539615,-1.57384,-0.00251681,-0.00304281,0.0593527,0.000384233,45.0615,-0.513246,-1.57384,-0.0025902,-0.00304281,0.0593527,
0.3434,4.04576e-06,44.2236,0.00848862,-7.72397e-05,-8.18132e-05,-3.02086e-05,0.24652,4.04576e-06,44.2236,0.00848862,-7.72397e-05,-8.18132e-05,-3.02086e-05,0.24652,4.04576e-06,44.2236,0.00848862,-7.72397e-05,-8.18132e-05,-3.02086e-05,0.24652,4.04576e-06,44.2236,0.00848862,-7.72397e-05,-8.18132e-05,-3.02086e-05,0.24652,4.04576e-06,44.2236,0.00848862,-7.72397e-05,-8.18132e-05,-3.02086e-05,0.24652,-0.729547,44.206,0.0154145,0.00664291,0.0144755,-2.35187,0.0593527,0.754183,44.2014,0.0109353,0.00732225,0.0151467,-2.35186,0.0593527,0.00814319,43.6814,-0.513629,0.0146903,0.00806259,-0.788943,0.0593527,0.0164615,44.726,0.53997,0.0172183,0.00555241,-0.788928,0.0593527,0.024269,43.6811,0.539616,-1.57383,-0.00323524,-0.00304133,0.0593527,0.00035547,44.7263,-0.513239,-1.57384,-0.00131347,-0.00304467,0.0593527,
0.3535,2.05993e-06,43.8784,0.008489,-6.00092e-05,-4.06571e-05,-2.24218e-05,0.24652,2.05993e-06,43.8784,0.008489,-6.00092e-05,-4.06571e-05,-2.24218e-05,0.24652,2.05993e-06,43.8784,0.008489,-6.00092e-05,-4.06571e-05,-2.24218e-05,0.24652,2.05993e-06,43.8784,0.008489,-6.00092e-05,-4.06571e-05,-2.24218e-05,0.24652,2.05993e-06,43.8784,0.008489,-6.00092e-05,-4.06571e-05,-2.24218e-05,0.24652,-0.729549,43.8608,0.0154088,0.00472573,0.0125767,-2.35189,0.0593527,0.754182,43.8562,0.0109437,0.00495248,0.0128003,-2.35189,0.0593527,0.00815192,43.3362,-0.51363,0.0160959,0.0066754,-0.78893,0.0593527,0.0164661,44.3808,0.539972,0.0166119,0.00616298,-0.788928,0.0593527,0.0242707,43.3359,0.539616,-1.57383,-0.00366853,-0.00304868,0.0593527,0.000352329,44.3811,-0.513244,-1.57383,-0.00310016,-0.00305043,0.0593527,
0.3636,-6.84698e-07,43.5232,0.00848984,8.38464e-05,9.49639e-05,1.42424e-05,0.24652,-6.84698e-07,43.5232,0.00848984,8.38464e-05,9.49639e-05,1.42424e-05,0.24652,-6.84698e-07,43.5232,0.00848984,8.38464e-05,9.49639e-05,1.42424e-05,0.24652,-6.84698e-07,43.5232,0.00848984,8.38464e-05,9.49639e-05,1.42424e-05,0.24652,-6.84698e-07,43.5232,0.00848984,8.38464e-05,9.49639e-05,1.42424e-05,0.24652,-0.729552,43.5056,0.0154047,0.00454127,0.0123914,-2.3519,0.0593527,0.754179,43.501,0.0109521,0.00397003,0.0118276,-2.35191,0.0593527,0.00816097,42.981,-0.513627,0.0172648,0.00549202,-0.788922,0.0593527,0.0164763,44.0256,0.53997,0.0151944,0.00754766,-0.788937,0.0593527,0.0242423,42.9807,0.539614,-1.57383,-0.0029886,-0.00305051,0.0593527,0.000378577,44.0259,-0.51325,-1.57382,-0.00453612,-0.00304875,0.0593527,
0.3737,9.025e-07,43.158,0.00848955,0.000110396,9.80413e-05,1.6476e-05,0.24652,9.025e-07,43.158,0.00848955,0.000110396,9.80413e-05,1.6476e-05,0.24652,9.025e-07,43.158,0.00848955,0.000110396,9.80413e-05,1.6476e-05,0.24652,9.025e-07,43.158,0.00848955,0.000110396,9.80413e-05,1.6476e-05,0.24652,9.025e-07,43.158,0.00848955,0.000110396,9.80413e-05,1.6476e-05,0.24652,-0.729551,43.1404,0.0154087,0.00639666,0.0142291,-2.35188,0.0593527,0.754181,43.1358,0.0109458,0.00620125,0.0140365,-2.35188,0.0593527,0.00815324,42.6157,-0.513626,0.0159667,0.00676469,-0.788933,0.0593527,0.0164728,43.6604,0.539968,0.0156666,0.00706253,-0.788937,0.0593527,0.0242317,42.6155,0.539615,-1.57384,-0.00250993,-0.00304312,0.0593527,0.000390591,43.6607,-0.513247,-1.57383,-0.00290259,-0.00304243,0.0593527,
0.3838,4.06375e-06,42.7828,0.00848866,-1.06167e-05,-2.47487e-05,-1.93695e-05,0.24652,4.06375e-06,42.7828,0.00848866,-1.06167e-05,-2.47487e-05,-1.93695e-05,0.24652,4.06375e-06,42.7828,0.00848866,-1.06167e-05,-2.47487e-05,-1.93695e-05,0.24652,4.06375e-06,42.7828,0.00848866,-1.06167e-05,-2.47487e-05,-1.93695e-05,0.24652,4.06375e-06,42.7828,0.00848866,-1.06167e-05,-2.47487e-05,-1.93695e-05,0.24652,-0.729548,42.7651,0.0154132,0.00673403,0.0145656,-2.35187,0.0593527,0.754184,42.7606,0.0109369,0.00737541,0.0151992,-2.35186,0.0593527,0.00814309,42.2405,-0.513629,0.0146737,0.00806684,-0.788944,0.0593527,0.0164623,43.2852,0.53997,0.0171239,0.00563386,-0.788929,0.0593527,0.0242554,42.2403,0.539617,-1.57384,-0.00315498,-0.00304079,0.0593527,0.00036878,43.2854,-0.51324,-1.57384,-0.00132732,-0.00304377,0.0593527,
0.3939,2.46721e-06,42.3976,0.00848894,-6.77798e-05,-6.06498e-05,-2.99928e-05,0.24652,2.46721e-06,42.3976,0.00848894,-6.77798e-05,-6.06498e-05,-2.99928e-05,0.24652,2.46721e-06,42.3976,0.00848894,-6.77798e-05,-6.06498e-05,-2.99928e-05,0.24652,2.46721e-06,42.3976,0.00848894,-6.77798e-05,-6.06498e-05,-2.99928e-05,0.24652,2.46721e-06,42.3976,0.00848894,-6.77798e-05,-6.06498e-05,-2.99928e-05,0.24652,-0.729549,42.3799,0.0154104,0.00494836,0.0127974,-2.35189,0.0593527,0.754182,42.3754,0.0109412,0.0052926,0.0131371,-2.35189,0.0593527,0.00815005,41.8553,-0.51363,0.0158499,0.00692048,-0.788931,0.0593527,0.0164651,42.9,0.539972,0.0167873,0.00598962,-0.788927,0.0593527,0.0242725,41.855,0.539616,-1.57383,-0.00367686,-0.00304824,0.0593527,0.000350816,42.9002,-0.513243,-1.57383,-0.00279765,-0.00305037,0.0593527,
0.404,-5.58936e-07,42.0023,0.0084897,2.59691e-05,4.29127e-05,3.15888e-06,0.24652,-5.58936e-07,42.0023,0.0084897,2.59691e-05,4.29127e-05,3.15888e-06,0.24652,-5.58936e-07,42.0023,0.0084897,2.59691e-05,4.29127e-05,3.15888e-06,0.24652,-5.58936e-07,42.0023,0.0084897,2.59691e-05,4.29127e-05,3.15888e-06,0.24652,-5.58936e-07,42.0023,0.0084897,2.59691e-05,4.29127e-05,3.15888e-06,0.24652,-0.729552,41.9847,0.0154062,0.00447468,0.0123257,-2.3519,0.0593527,0.754179,41.9801,0.0109505,0.0039532,0.011811,-2.3519,0.0593527,0.00816067,41.4601,-0.513627,0.0172557,0.00551179,-0.788922,0.0593527,0.0164754,42.5047,0.53997,0.0153022,0.00745143,-0.788936,0.0593527,0.0242542,41.4598,0.539613,-1.57383,-0.00306641,-0.00305094,0.0593527,0.000366836,42.505,-0.513249,-1.57382,-0.00449159,-0.00304972,0.0593527,
0.4141,4.14225e-07,41.5971,0.00848968,0.000101742,0.00010084,2.04419e-05,0.24652,4.14225e-07,41.5971,0.00848968,0.000101742,0.00010084,2.04419e-05,0.24652,4.14225e-07,41.5971,0.00848968,0.000101742,0.00010084,2.04419e-05,0.24652,4.14225e-07,41.5971,0.00848968,0.000101742,0.00010084,2.04419e-05,0.24652,4.14225e-07,41.5971,0.00848968,0.000101742,0.00010084,2.04419e-05,0.24652,-0.729552,41.5794,0.0154077,0.00618793,0.0140221,-2.35188,0.0593527,0.754181,41.5749,0.0109474,0.00587928,0.0137178,-2.35188,0.0593527,0.00815517,41.0548,-0.513625,0.0162134,0.00652206,-0.788931,0.0593527,0.0164739,42.0995,0.539967,0.0155037,0.00722657,-0.788938,0.0593527,0.0242334,41.0546,0.539614,-1.57383,-0.00250065,-0.0030438,0.0593527,0.000388706,42.0997,-0.513248,-1.57383,-0.00319267,-0.00304268,0.0593527,
0.4242,3.95163e-06,41.1819,0.00848871,3.5636e-05,1.8758e-05,-8.90473e-06,0.24652,3.95163e-06,41.1819,0.00848871,3.5636e-05,1.8758e-05,-8.90473e-06,0.24652,3.95163e-06,41.1819,0.00848871,3.5636e-05,1.8758e-05,-8.90473e-06,0.24652,3.95163e-06,41.1819,0.00848871,3.5636e-05,1.8758e-05,-8.90473e-06,0.24652,3.95163e-06,41.1819,0.00848871,3.5636e-05,1.8758e-05,-8.90473e-06,0.24652,-0.729549,41.1642,0.0154119,0.00678308,0.014614,-2.35187,0.0593527,0.754184,41.1596,0.0109385,0.00736408,0.0151879,-2.35186,0.0593527,0.00814348,40.6396,-0.513628,0.0147089,0.00802323,-0.788944,0.0593527,0.0164631,41.6842,0.539969,0.0170039,0.00574437,-0.78893,0.0593527,0.0242457,40.6393,0.539617,-1.57384,-0.0030765,-0.00304036,0.0593527,0.000378205,41.6845,-0.513241,-1.57384,-0.00139911,-0.00304296,0.0593527,
0.4343,2.88967e-06,40.7566,0.0084889,-4.87205e-05,-5.19583e-05,-3.11381e-05,0.24652,2.88967e-06,40.7566,0.0084889,-4.87205e-05,-5.19583e-05,-3.11381e-05,0.24652,2.88967e-06,40.7566,0.0084889,-4.87205e-05,-5.19583e-05,-3.11381e-05,0.24652,2.88967e-06,40.7566,0.0084889,-4.87205e-05,-5.19583e-05,-3.11381e-05,0.24652,2.88967e-06,40.7566,0.0084889,-4.87205e-05,-5.19583e-05,-3.11381e-05,0.24652,-0.729549,40.7389,0.0154109,0.00514531,0.0129926,-2.35189,0.0593527,0.754182,40.7344,0.0109401,0.00559725,0.0134388,-2.35188,0.0593527,0.00814831,40.2143,-0.513631,0.0156057,0.0071587,-0.788934,0.0593527,0.0164643,41.259,0.539972,0.016938,0.00583571,-0.788927,0.0593527,0.0242687,40.2141,0.539617,-1.57383,-0.00368635,-0.00304751,0.0593527,0.000354962,41.2592,-0.513242,-1.57383,-0.00252143,-0.00304987,0.0593527,
0.4444,-3.30366e-07,40.3213,0.00848957,-8.00104e-06,9.22899e-06,-6.20438e-06,0.24652,-3.30366e-07,40.3213,0.00848957,-8.00104e-06,9.22899e-06,-6.20438e-06,0.24652,-3.30366e-07,40.3213,0.00848957,-8.00104e-06,9.22899e-06,-6.20438e-06,0.24652,-3.30366e-07,40.3213,0.00848957,-8.00104e-06,9.22899e-06,-6.20438e-06,0.24652,-3.30366e-07,40.3213,0.00848957,-8.00104e-06,9.22899e-06,-6.20438e-06,0.24652,-0.729551,40.3037,0.0154074,0.00443765,0.0122894,-2.3519,0.0593527,0.754179,40.2991,0.0109491,0.00398738,0.0118448,-2.3519,0.0593527,0.00815995,39.7791,-0.513628,0.0171952,0.00557829,-0.788922,0.0593527,0.0164744,40.8237,0.539971,0.0154333,0.00732772,-0.788934,0.0593527,0.0242614,39.7788,0.539613,-1.57383,-0.00314722,-0.00305122,0.0593527,0.000359797,40.824,-0.513248,-1.57382,-0.00439603,-0.00305049,0.0593527,
0.4545,-3.65603e-08,39.8761,0.00848978,7.74163e-05,8.55424e-05,1.95148e-05,0.24652,-3.65603e-08,39.8761,0.00848978,7.74163e-05,8.55424e-05,1.95148e-05,0.24652,-3.65603e-08,39.8761,0.00848978,7.74163e-05,8.55424e-05,1.95148e-05,0.24652,-3.65603e-08,39.8761,0.00848978,7.74163e-05,8.55424e-05,1.95148e-05,0.24652,-3.65603e-08,39.8761,0.00848978,7.74163e-05,8.55424e-05,1.95148e-05,0.24652,-0.729552,39.8584,0.0154075,0.00600017,0.0138359,-2.35188,0.0593527,0.75418,39.8538,0.0109481,0.00559034,0.0134318,-2.35189,0.0593527,0.00815691,39.3338,-0.513625,0.0164517,0.00629076,-0.78893,0.0593527,0.0164748,40.3785,0.539968,0.0153656,0.00736902,-0.788938,0.0593527,0.0242385,39.3335,0.539613,-1.57383,-0.00249284,-0.00304467,0.0593527,0.000383427,40.3787,-0.513248,-1.57383,-0.00345389,-0.00304326,0.0593527,
0.4646,3.71313e-06,39.4208,0.00848876,5.81471e-05,4.28779e-05,-8.9146e-07,0.24652,3.71313e-06,39.4208,0.00848876,5.81471e-05,4.28779e-05,-8.9146e-07,0.24652,3.71313e-06,39.4208,0.00848876,5.81471e-05,4.28779e-05,-8.9146e-07,0.24652,3.71313e-06,39.4208,0.00848876,5.81471e-05,4.28779e-05,-8.9146e-07,0.24652,3.71313e-06,39.4208,0.00848876,5.81471e-05,4.28779e-05,-8.9146e-07,0.24652,-0.729549,39.4031,0.0154111,0.00681097,0.0146413,-2.35187,0.0593527,0.754184,39.3986,0.0109399,0.00731099,0.0151352,-2.35186,0.0593527,0.00814428,38.8785,-0.513627,0.014794,0.00793438,-0.788943,0.0593527,0.016464,39.9232,0.539969,0.0168624,0.00588048,-0.788931,0.0593527,0.0242408,38.8782,0.539617,-1.57384,-0.00299186,-0.00304011,0.0593527,0.00038292,39.9234,-0.513242,-1.57384,-0.00151613,-0.00304237,0.0593527,
0.4747,3.28376e-06,38.9555,0.00848887,-2.30507e-05,-3.389e-05,-2.87958e-05,0.24652,3.28376e-06,38.9555,0.00848887,-2.30507e-05,-3.389e-05,-2.87958e-05,0.24652,3.28376e-06,38.9555,0.00848887,-2.30507e-05,-3.389e-05,-2.87958e-05,0.24652,3.28376e-06,38.9555,0.00848887,-2.30507e-05,-3.389e-05,-2.87958e-05,0.24652,3.28376e-06,38.9555,0.00848887,-2.30507e-05,-3.389e-05,-2.87958e-05,0.24652,-0.729549,38.9378,0.0154108,0.00532698,0.0131726,-2.35189,0.0593527,0.754183,38.9333,0.0109396,0.0058725,0.0137113,-2.35188,0.0593527,0.00814676,38.4132,-0.51363,0.0153759,0.00738122,-0.788936,0.0593527,0.0164635,39.4579,0.539972,0.0170635,0.00570549,-0.788927,0.0593527,0.0242632,38.413,0.539617,-1.57383,-0.00369107,-0.00304664,0.0593527,0.000360627,39.4581,-0.513242,-1.57383,-0.00227565,-0.00304915,0.0593527,
0.4848,-1.39878e-08,38.4802,0.00848946,-2.08203e-05,-6.57559e-06,-1.28267e-05,0.24652,-1.39878e-08,38.4802,0.00848946,-2.08203e-05,-6.57559e-06,-1.28267e-05,0.24652,-1.39878e-08,38.4802,0.00848946,-2.08203e-05,-6.57559e-06,-1.28267e-05,0.24652,-1.39878e-08,38.4802,0.00848946,-2.08203e-05,-6.57559e-06,-1.28267e-05,0.24652,-1.39878e-08,38.4802,0.00848946,-2.08203e-05,-6.57559e-06,-1.28267e-05,0.24652,-0.729551,38.4625,0.015408,0.00441723,0.0122695,-2.3519,0.0593527,0.754179,38.458,0.010948,0.00405732,0.011914,-2.3519,0.0593527,0.0081589,37.9379,-0.513629,0.017087,0.00568833,-0.788923,0.0593527,0.0164734,38.9826,0.539972,0.0155842,0.00718041,-0.788933,0.0593527,0.0242644,37.9377,0.539613,-1.57383,-0.00323576,-0.00305132,0.0593527,0.000357014,38.9828,-0.513248,-1.57382,-0.00426,-0.00305102,0.0593527,
